method_id,method_variant,method_family,assay,sample,sample_type,sample_key,classification_status,classification_message,n_wells,run_dates,n_total_droplets,n_accepted_droplets,n_mut_expected,n_wt_expected,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,ref_positive,mut_positive,total,ref_negative,mut_negative,fractional_abundance,ci_low,ci_high,lambda_ref,lambda_mut,ratio,ratio_low,ratio_high,ratio_unbounded,p0_use,plate_p0_max,lob_count,lob_fa,detected_above_LoB,detected_above_LoD,is_germline_e200k
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,17-8-cb,biological_sample,17_8_cb,ok,,1,2021-05-20,18971,18926,0,18923,3,18923,0,0,45,0,18923,0,18926,3,18926,0,0,0.002244500040456774,8.749679628400218,0,0,0,2.2445504193918457e-5,FALSE,0.001013106023210586,2021-05-20,27,0.1426608897812533,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,17-8-fr,biological_sample,17_8_fr,ok,,1,2021-05-20,19090,19054,0,18897,157,18897,0,0,36,0,18897,0,19054,157,19054,0,0,0.004036341536598084,4.798786526918413,0,0,0,4.0365044637043794e-5,FALSE,0.001013106023210586,2021-05-20,27,0.14170252965256638,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,17-8-hc,biological_sample,17_8_hc,ok,,1,2021-03-29,16456,16432,1,16377,55,16376,0,1,24,0,16377,1,16432,55,16431,0.0010677504295671964,2.7031694480845345e-5,0.005956573087811972,5.699652746935868,6.0858716508453195e-5,1.0677618305987295e-5,2.7031701787972385e-7,5.956927916577112e-5,FALSE,2.6419254676790516e-4,2021-03-29,8,0.04868549172346641,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,17-8-sn,biological_sample,17_8_sn,ok,,1,2021-03-29,15353,15333,2,15042,291,15040,0,2,20,0,15042,2,15333,291,15331,0.0032902970977255384,3.984447382347532e-4,0.01189142933383485,3.9644393802648956,1.3044612593503992e-4,3.290405361837663e-5,3.984463258231731e-6,1.189284356292292e-4,FALSE,2.6419254676790516e-4,2021-03-29,8,0.0521750472836366,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,17-8-th,biological_sample,17_8_th,ok,,1,2021-04-06,15803,15784,3,15621,163,15618,0,3,19,0,15621,3,15784,163,15781,0.004156483200197742,8.570333364281333e-4,0.01215632570084619,4.573001846895688,1.9008395431857928e-4,4.156655970904863e-5,8.57040681552481e-6,1.2157803643055107e-4,FALSE,3.421484617187609e-4,2021-04-06,9,0.05701976685250887,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,18-1-sn,biological_sample,18_1_sn,ok,,1,2021-03-29,15297,15275,0,15226,49,15226,0,0,22,0,15226,0,15275,49,15275,0,0,0.0042104863656759715,5.742152485929158,0,0,0,4.2106636550950744e-5,FALSE,2.6419254676790516e-4,2021-03-29,8,0.05237315875613748,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,18-1-th,biological_sample,18_1_th,ok,,1,2021-03-29,14693,14613,0,14606,7,14606,0,0,80,0,14606,0,14613,7,14613,0,0,0.003317289297113013,7.643756673419322,0,0,0,3.317399344846422e-5,FALSE,2.6419254676790516e-4,2021-03-29,7,0.04790255252172723,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,18-31-fr,biological_sample,18_31_fr,ok,,1,2021-10-14,12910,12907,0,8476,4431,8476,0,0,3,0,8476,0,12907,4431,12907,0,0,0.026731551624167203,1.069144507635698,0,0,0,2.6738699293372444e-4,FALSE,6.20565195004863e-4,2021-10-14,13,0.10072053924227163,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,18-5-th,biological_sample,18_5_th,ok,,1,2021-01-26,15610,15282,0,13243,2039,13243,0,0,328,0,13243,0,15282,2039,15282,0,0,0.011985144955507504,2.014216173633057,0,0,0,1.1986581564683243e-4,FALSE,4.6456353891510815e-4,2021-01-26,12,0.0785237534354142,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,19-082-cau,biological_sample,19_082_cau,ok,,1,2021-05-20,16378,16225,3,15998,227,15995,0,3,153,0,15998,3,16225,227,16222,0.004331070629790291,8.930603706461097e-4,0.012664973572874693,4.269358524090886,1.8491694200071309e-4,4.331258219642942e-5,8.93068346285593e-6,1.2666577791604588e-4,FALSE,0.001013106023210586,2021-05-20,23,0.14175654853620956,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,19-082-ce,biological_sample,19_082_ce,ok,,1,2021-05-20,15793,15761,1,15749,12,15748,0,1,32,0,15749,1,15761,12,15760,8.836459867115639e-4,2.2369007331680248e-5,0.004941338500963731,7.1803871633876035,6.344976367091712e-5,8.836537950828606e-6,2.2369012335406256e-7,4.941582681291319e-5,FALSE,0.001013106023210586,2021-05-20,23,0.14592982678764038,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,19-082-fc,biological_sample,19_082_fc,ok,,1,2021-05-20,16756,16727,0,16485,242,16485,0,0,29,0,16485,0,16727,242,16727,0,0,0.005208386907716396,4.235841733155324,0,0,0,5.20865819478788e-5,FALSE,0.001013106023210586,2021-05-20,24,0.14348060022717762,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,19-082-hip,biological_sample,19_082_hip,ok,,1,2021-05-20,17113,17086,4,15216,1870,15212,0,4,27,0,15216,4,17086,1870,17082,0.010582208924057906,0.002883226059678092,0.027098473729917787,2.2123209838629316,2.3413720547140073e-4,1.0583328874030475e-4,2.883309192000097e-5,2.710581899315693e-4,FALSE,0.001013106023210586,2021-05-20,24,0.1404658784970151,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,19-082-mdb,biological_sample,19_082_mdb,ok,,1,2021-05-20,17173,17141,4,17059,82,17055,0,4,32,0,17059,4,17141,82,17137,0.004368277877710228,0.001189804299947385,0.011198722301970386,5.342509286242805,2.3338584620784863e-4,4.368468704562243e-5,1.1898184564585415e-5,1.1199976556242805e-4,FALSE,0.001013106023210586,2021-05-20,24,0.14001516830990024,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,19-082-th,biological_sample,19_082_th,ok,,1,2021-05-20,17603,17591,3,17532,59,17529,0,3,12,0,17532,3,17591,59,17588,0.002993383808378995,6.171216228829224e-4,0.008760682189748233,5.6976052426931805,1.7055629820474503e-4,2.9934734145274935e-5,6.171254312973992e-6,8.761449752516267e-5,FALSE,0.001013106023210586,2021-05-20,25,0.14211812858848274,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-08-hc,biological_sample,20_08_hc,ok,,1,2021-04-06,12446,12421,0,12406,15,12406,0,0,25,0,12406,0,12421,15,12421,0,0,0.004432142413207592,6.719093666441962,0,0,0,4.432338860778138e-5,FALSE,3.421484617187609e-4,2021-04-06,8,0.06440705257225667,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-08-th,biological_sample,20_08_th,ok,,1,2021-04-06,11635,11619,1,11542,77,11541,0,1,16,0,11542,1,11619,77,11618,0.0017156699507709595,4.343461006384915e-5,0.009569794110018143,5.016591546329184,8.606963038407126e-5,1.7156993865097795e-05,4.3434628929510856e-7,9.570710007260706e-5,FALSE,3.421484617187609e-4,2021-04-06,7,0.06024614854978914,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-169-cau,biological_sample,20_169_cau,ok,,1,2021-05-20,15516,15503,2,15245,258,15243,0,2,13,0,15245,2,15503,258,15501,0.0031498272876765323,0.00038143249655087303,0.011384184269355517,4.095829247644741,1.2901561106787326e-4,3.149926504921126e-5,3.814339514639168e-6,1.1385480413425732e-4,FALSE,0.001013106023210586,2021-05-20,22,0.14190801780300588,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-169-ce,biological_sample,20_169_ce,ok,,1,2021-05-20,15301,15287,2,15243,44,15241,0,2,14,0,15243,2,15287,44,15285,0.0022362912514855343,2.7076625931759423e-4,0.008091915988105765,5.850568439082791,1.308386760992494e-4,2.2363412625895433e-5,2.7076699246325118e-6,8.09257083213878e-5,FALSE,0.001013106023210586,2021-05-20,22,0.14391312880225027,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-169-fc,biological_sample,20_169_fc,ok,,1,2021-05-20,14389,14380,4,14199,181,14195,0,4,9,0,14199,4,14380,181,14376,0.006358376691828844,0.0017320803084083984,0.01629296493946432,4.375096600009212,2.782028116427135e-4,6.358781007078283e-5,1.7321103099499972e-5,1.6295619979114182e-4,FALSE,0.001013106023210586,2021-05-20,21,0.14603616133518776,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-169-hip,biological_sample,20_169_hip,ok,,1,2021-05-20,14757,14737,2,14586,151,14584,0,2,20,0,14586,2,14737,151,14735,0.0029627342533829677,3.587657866378264e-4,0.010710456719774258,4.580836780398344,1.357220414678392e-4,2.9628220339262337e-5,3.587670737713408e-6,1.0711603981482687e-4,FALSE,0.001013106023210586,2021-05-20,22,0.14928411481305556,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-169-mdb,biological_sample,20_169_mdb,ok,,1,2021-05-20,15781,15751,1,15469,282,15468,0,1,30,0,15469,1,15751,282,15750,0.0015782490425759218,3.99566961668172e-5,0.008797233236979495,4.022752063363621,6.349004795631348e-5,1.5782739516694533e-5,3.995671213219927e-7,8.798007218194686e-5,FALSE,0.001013106023210586,2021-05-20,23,0.14602247476350708,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-169-th,biological_sample,20_169_th,ok,,1,2021-05-20,15288,15213,7,13930,1283,13923,0,7,75,0,13930,7,15213,1283,15206,0.01860745981380219,0.007480587145956794,0.03834757713915394,2.4729492398474924,4.602386747468e-4,1.8610922833789468e-4,7.481146779661164e-5,3.836228814719353e-4,FALSE,0.001013106023210586,2021-05-20,22,0.14461315979754158,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-357-cau,biological_sample,20_357_cau,ok,,1,2021-05-20,16803,16784,4,13378,3405,13375,1,3,19,0,13378,4,16784,3406,16780,0.014942433498882834,0.0040713558941725065,0.038260697208775,1.594887469413445,2.383506148812421e-4,1.4944666595750533e-4,4.071521660309606e-5,3.827534162133836e-4,FALSE,0.001013106023210586,2021-05-20,24,0.14299332697807435,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-357-ce,biological_sample,20_357_ce,ok,,1,2021-05-20,17304,17274,4,16459,815,16455,0,4,30,0,16459,4,17274,815,17270,0.007583123963076039,0.0020660068181067234,0.019421174160282512,3.0537696465993682,2.3158869950658725e-4,7.583699044375561e-5,2.0660495028303175e-5,1.9424946713014188e-4,FALSE,0.001013106023210586,2021-05-20,25,0.1447261780710895,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-357-fc,biological_sample,20_357_fc,ok,,1,2021-05-20,16360,16332,3,16141,191,16138,0,3,28,0,16141,3,16332,191,16329,0.004129330839885208,8.514494814103405e-4,0.012075905121966093,4.4486082243928315,1.8370533715666466e-4,4.129501360658427e-5,8.514567311342623e-6,1.2077363572932396e-4,FALSE,0.001013106023210586,2021-05-20,23,0.1408278226794024,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-357-hip,biological_sample,20_357_hip,ok,,1,2021-05-20,17242,17212,3,16897,315,16894,0,3,30,0,16897,3,17212,315,17209,0.0043567551149247185,8.983801043114184e-4,0.01273845494619313,4.000789455132858,1.7431219357927924e-4,4.3569449363460866e-5,8.983881752520444e-6,1.2740077835268285e-4,FALSE,0.001013106023210586,2021-05-20,25,0.14524750174297002,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-357-mdb,biological_sample,20_357_mdb,ok,,1,2021-05-20,18095,18028,0,18018,10,18018,0,0,67,0,18018,0,18028,10,18028,0,0,0.002738290869809975,7.4970962908164145,0,0,0,2.7383658542321435e-5,FALSE,0.001013106023210586,2021-05-20,26,0.14422010206345684,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,20-357-th,biological_sample,20_357_th,ok,,1,2021-05-20,15462,15442,2,15154,288,15152,0,2,20,0,15154,2,15442,288,15440,0.003252757138717859,3.938986742744929e-4,0.01175578094961163,3.981885868732814,1.2952528999392096e-4,3.252862946449562e-5,3.9390022584226045e-6,1.175716309595108e-4,FALSE,0.001013106023210586,2021-05-20,22,0.14246859215127575,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,238501-sn,biological_sample,238501_sn,ok,,1,2021-10-14,12693,12660,0,12354,306,12354,0,0,33,0,12354,0,12660,306,12660,0,0,0.007830149974234585,3.7226175937457877,0,0,0,7.830763134732163e-5,FALSE,6.20565195004863e-4,2021-10-14,13,0.10268562401263823,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,924486-bg,biological_sample,924486_bg,ok,,1,2021-01-26,13959,13949,0,11893,2056,11893,0,0,10,0,11893,0,13949,2056,13949,0,0,0.013813289419900595,1.9146454735171792,0,0,0,1.381519775315017e-4,FALSE,4.6456353891510815e-4,2021-01-26,11,0.07885869954835473,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,924486-cb,biological_sample,924486_cb,ok,,1,2021-01-26,13533,13528,0,11399,2129,11399,0,0,5,0,11399,0,13528,2129,13528,0,0,0.014747910897726804,1.849109225684937,0,0,0,1.4750086227300946e-4,FALSE,4.6456353891510815e-4,2021-01-26,11,0.08131283264340627,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,924486-fr,biological_sample,924486_fr,ok,,1,2021-01-26,14297,14296,0,12639,1657,12639,0,0,1,0,12639,0,14296,1657,14296,0,0,0.011975180859742621,2.1549710394127013,0,0,0,1.1976615081059453e-4,FALSE,4.6456353891510815e-4,2021-01-26,11,0.07694459988808058,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,924486-hc,biological_sample,924486_hc,ok,,1,2021-01-26,14515,14498,2,11880,2618,11878,0,2,17,0,11880,2,14498,2618,14496,0.008059619987661922,9.760645429587338e-4,0.029116221443188706,1.7116000413909778,1.3795957806250539e-4,8.060269614762853e-5,9.760740700716448e-6,2.912470145575923e-4,FALSE,4.6456353891510815e-4,2021-01-26,11,0.07587253414264036,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,924486-sn,biological_sample,924486_sn,ok,,1,2021-01-26,15255,15237,0,13111,2126,13111,0,0,18,0,13111,0,15237,2126,15237,0,0,0.012293508986383764,1.9694844005674612,0,0,0,1.229502047583084e-4,FALSE,4.6456353891510815e-4,2021-01-26,12,0.07875566056310297,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,924486-th,biological_sample,924486_th,ok,,1,2021-01-26,12968,12961,1,10800,2160,10800,1,0,7,0,10800,1,12961,2161,12960,0.004306984684020549,1.090431103336733e-4,0.023998984239135553,1.7913737709164892,7.715751710937903e-5,4.307170193181085e-5,1.0904322923780209e-6,2.4004745134136938e-4,FALSE,4.6456353891510815e-4,2021-01-26,10,0.07715454054471106,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,929474-bg,biological_sample,929474_bg,ok,,1,2021-01-26,17599,17587,2,17014,573,17012,0,2,12,0,17014,2,17587,573,17585,0.0033213221211904993,4.0221180539074365e-4,0.01200130166464538,3.4240295550216238,1.1372682828133924e-4,3.3214324366607586e-5,4.022134231406144e-6,1.2002742149938824e-4,FALSE,4.6456353891510815e-4,2021-01-26,13,0.07391823505998749,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,929474-cb,biological_sample,929474_cb,ok,,1,2021-01-26,16041,16018,1,15462,556,15461,0,1,23,0,15462,1,16018,556,16017,0.001857665193947059,4.7031016932379216e-5,0.01035308989671216,3.3607000746330455,6.243171533165662e-5,1.8576997037878643e-5,4.7031039051555155e-7,1.0354161872398862e-4,FALSE,4.6456353891510815e-4,2021-01-26,12,0.07491571981520789,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,929474-sn,biological_sample,929474_sn,ok,,1,2021-05-20,18341,18322,4,17806,516,17802,0,4,19,0,17806,4,18322,516,18318,0.006116035996965075,0.0016662571675234758,0.01566527583990527,3.5697510370935914,2.1834061222111758e-4,6.116410078807217e-5,1.6662849321155886e-5,1.5667730233064132e-4,FALSE,0.001013106023210586,2021-05-20,26,0.14190590546883528,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,929474-th,biological_sample,929474_th,ok,,1,2021-03-29,16809,16793,2,16626,167,16624,0,2,16,0,16626,2,16793,167,16791,0.0025831359512674935,3.1280254075109477e-4,0.009337451266276517,4.610723599478249,1.1910433553860809e-4,2.5832026789045858e-5,3.128035192084504e-6,9.338323227656987e-5,FALSE,2.6419254676790516e-4,2021-03-29,8,0.047638897159530756,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,933892-bg,biological_sample,933892_bg,ok,,1,2021-04-06,15728,15696,5,15548,148,15543,0,5,32,0,15548,5,15696,148,15691,0.00683072412345759,0.002217263879123784,0.015955648143905724,4.663948908041028,3.186032460760832e-4,6.83119074325161e-5,2.217313042804969e-5,1.5958194377250676e-4,FALSE,3.421484617187609e-4,2021-04-06,9,0.05733944954128441,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,953891-bg,biological_sample,953891_bg,ok,,1,2021-01-26,12706,12700,1,11641,1059,11640,0,1,6,0,11641,1,12700,1059,12699,0.0031695645916106794,8.024516611423183e-5,0.017662910066103335,2.4842769268452765,7.874325764925457e-5,3.1696650561919734e-5,8.024523050715035e-7,1.7666030401165342e-4,FALSE,4.6456353891510815e-4,2021-01-26,10,0.07874015748031496,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,953891-cb,biological_sample,953891_cb,ok,,1,2021-01-26,12944,12938,0,12041,897,12041,0,0,6,0,12041,0,12938,897,12938,0,0,0.010685013703228096,2.668868134545134,0,0,0,1.0686155520409799e-4,FALSE,4.6456353891510815e-4,2021-01-26,10,0.07729169887154119,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,953891-fr,biological_sample,953891_fr,ok,,1,2021-01-26,15213,15209,0,13907,1302,13907,0,0,4,0,13907,0,15209,1302,15209,0,0,0.009868890965425434,2.4579858141038544,0,0,0,9.869865011641866e-5,FALSE,4.6456353891510815e-4,2021-01-26,12,0.07890065093037017,FALSE,FALSE,FALSE
bayesian_control_mixture_hard_map,control-anchored Gaussian mixture with hard MAP calls,bayesian,D178N,953891-hc,biological_sample,953891_hc,ok,,1,2021-01-26,13105,13094,2,10271,2823,10269,0,2,11,0,10271,2,13094,2823,13092,0.009954559244297684,0.0012055641123764472,0.03596116470295032,1.5343539607475472,1.5275337996554895e-4,9.955550275447949e-5,1.2055786463999547e-5,3.597410140880835e-4,FALSE,4.6456353891510815e-4,2021-01-26,10,0.0763708568810142,FALSE,FALSE,FALSE
