run_id,assay,well,sample,sample_type,sample_key,run_date,source_peak_data_json,source_peak_metadata_json,method_id,method_variant,n_total_droplets,n_accepted_droplets,n_nn,n_wt_only,n_mut_only,n_double_positive,n_rain,n_unclassified,n_mut_expected,n_wt_expected,classification_status,classification_message,method_parameters_json
2021-05-10_SNV_D178N,D178N,F07,04-045-cau,biological_sample,04_045_cau,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/F07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/F07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15200,15195,10,15152,0,33,5,0,33,15185,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_D178N,D178N,G01,09-100-hip,biological_sample,09_100_hip,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/G01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/G01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15239,15234,306,14896,0,32,5,0,32,14928,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_D178N,D178N,G04,03-112-th,biological_sample,03_112_th,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/G04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/G04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15888,15878,81,15768,0,29,10,0,29,15797,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_D178N,D178N,G07,04-045-ce,biological_sample,04_045_ce,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/G07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/G07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13736,13725,37,13649,0,39,11,0,39,13688,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_D178N,D178N,H01,09-100-mdb,biological_sample,09_100_mdb,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/H01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/H01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14633,14631,312,14281,0,38,2,0,38,14319,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_D178N,D178N,H04,03-132-cau,biological_sample,03_132_cau,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/H04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/H04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15573,15571,731,14821,0,19,2,0,19,14840,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-10_SNV_D178N,D178N,H07,04-045-fc,biological_sample,04_045_fc,2021-05-10,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakData/H07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-10/SNV_D178N/PeakMetaData/H07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14390,14383,10,14336,0,37,7,0,37,14373,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,A01,NTC,NTC,ntc,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/A01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/A01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,13000,13000,12127,873,0,0,0,0,0,873,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,A04,04-045-hip,biological_sample,04_045_hip,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/A04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/A04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17416,17400,11,17352,0,37,16,0,37,17389,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,A07,20-357-th,biological_sample,20_357_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/A07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/A07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15462,15459,290,15147,0,22,3,0,22,15169,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,A10,929474-sn,biological_sample,929474_sn,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/A10.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/A10.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,18341,18331,521,17790,0,20,10,0,20,17810,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,B01,WT,WT_control,wt,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/B01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/B01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,12899,12898,2745,10128,0,25,1,0,25,10153,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,B04,04-045-mdb,biological_sample,04_045_mdb,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/B04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/B04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17260,17253,12,17203,0,38,7,0,38,17241,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,B07,20-169-cau,biological_sample,20_169_cau,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/B07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/B07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15516,15516,260,15237,0,19,0,0,19,15256,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,B10,17-13-bg,biological_sample,17_13_bg,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/B10.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/B10.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17039,17034,271,16719,0,44,5,0,44,16763,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,C01,D178,positive_control,d178,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/C01.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/C01.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,14886,14882,5026,3896,3541,2419,4,0,5960,6315,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,C04,04-045-th,biological_sample,04_045_th,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/C04.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/C04.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,17418,17413,42,17336,0,35,5,0,35,17371,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
2021-05-20_SNV_D178N,D178N,C07,20-169-ce,biological_sample,20_169_ce,2021-05-20,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakData/C07.ddpeakjson,/mnt/c/Projects/prnp-somatic/raw/ddpcr/archive_contents/2021-05-20/SNV_D178N/PeakMetaData/C07.ddmetajson,polygon_control_hull_gates,control-derived convex-hull polygon gates,15301,15300,45,15233,0,22,1,0,22,15255,ok,NA,"{""gate_source"":""control_anchored_polygon"",""min_hull_points"":30,""polygon_expansion"":1.03}"
